,Unnamed: 0,drug_a_name,drug_b_name,cell_line,synergy,fold
11478,METHOTREXATE_SUNITINIB_NCIH2122,METHOTREXATE,SUNITINIB,NCIH2122,-7.9905934091,0
11479,METHOTREXATE_SUNITINIB_NCIH23,METHOTREXATE,SUNITINIB,NCIH23,-17.9349895379,1
11480,METHOTREXATE_SUNITINIB_NCIH460,METHOTREXATE,SUNITINIB,NCIH460,-15.2597917233,4
11481,METHOTREXATE_SUNITINIB_NCIH520,METHOTREXATE,SUNITINIB,NCIH520,-15.6273465956,3
11482,METHOTREXATE_SUNITINIB_OCUBM,METHOTREXATE,SUNITINIB,OCUBM,-2.9198157469,3
11483,METHOTREXATE_SUNITINIB_OV90,METHOTREXATE,SUNITINIB,OV90,-7.6234512327,1
11484,METHOTREXATE_SUNITINIB_OVCAR3,METHOTREXATE,SUNITINIB,OVCAR3,-16.3512310736,4
11485,METHOTREXATE_SUNITINIB_PA1,METHOTREXATE,SUNITINIB,PA1,-21.0432088925,4
11486,METHOTREXATE_SUNITINIB_RKO,METHOTREXATE,SUNITINIB,RKO,-17.7162068802,3
11487,METHOTREXATE_SUNITINIB_RPMI7951,METHOTREXATE,SUNITINIB,RPMI7951,-10.9150803141,2
11488,METHOTREXATE_SUNITINIB_SKMEL30,METHOTREXATE,SUNITINIB,SKMEL30,-14.3992450603,3
11489,METHOTREXATE_SUNITINIB_SKMES1,METHOTREXATE,SUNITINIB,SKMES1,-21.3935578705,4
11490,METHOTREXATE_SUNITINIB_SKOV3,METHOTREXATE,SUNITINIB,SKOV3,4.8648742059,0
11491,METHOTREXATE_SUNITINIB_SW620,METHOTREXATE,SUNITINIB,SW620,-16.1777301175,2
11492,METHOTREXATE_SUNITINIB_SW837,METHOTREXATE,SUNITINIB,SW837,-14.1810388595,4
11493,METHOTREXATE_SUNITINIB_T47D,METHOTREXATE,SUNITINIB,T47D,-17.1064124052,3
11494,METHOTREXATE_SUNITINIB_UACC62,METHOTREXATE,SUNITINIB,UACC62,-8.1343374991,2
11495,METHOTREXATE_SUNITINIB_UWB1289BRCA1,METHOTREXATE,SUNITINIB,UWB1289BRCA1,-4.9425247032,4
11496,METHOTREXATE_SUNITINIB_UWB1289,METHOTREXATE,SUNITINIB,UWB1289,-1.0824534944,3
11497,METHOTREXATE_SUNITINIB_VCAP,METHOTREXATE,SUNITINIB,VCAP,-17.1675046622,4
11498,METHOTREXATE_SUNITINIB_ZR751,METHOTREXATE,SUNITINIB,ZR751,-15.34042034,1
11538,METHOTREXATE_ZOLINZA_A2058,METHOTREXATE,ZOLINZA,A2058,-33.7833756444,1
11539,METHOTREXATE_ZOLINZA_A2780,METHOTREXATE,ZOLINZA,A2780,-21.1277395648,4
11540,METHOTREXATE_ZOLINZA_A375,METHOTREXATE,ZOLINZA,A375,-28.8552405589,1
11541,METHOTREXATE_ZOLINZA_A427,METHOTREXATE,ZOLINZA,A427,-6.523882613,1
11542,METHOTREXATE_ZOLINZA_CAOV3,METHOTREXATE,ZOLINZA,CAOV3,-18.9707219695,1
11543,METHOTREXATE_ZOLINZA_COLO320DM,METHOTREXATE,ZOLINZA,COLO320DM,-14.4524132096,3
11544,METHOTREXATE_ZOLINZA_DLD1,METHOTREXATE,ZOLINZA,DLD1,-25.2435109515,0
11545,METHOTREXATE_ZOLINZA_EFM192B,METHOTREXATE,ZOLINZA,EFM192B,-2.9363372982,3
11546,METHOTREXATE_ZOLINZA_ES2,METHOTREXATE,ZOLINZA,ES2,-17.1301643621,0
11547,METHOTREXATE_ZOLINZA_HCT116,METHOTREXATE,ZOLINZA,HCT116,-33.7329870792,3
11548,METHOTREXATE_ZOLINZA_HT144,METHOTREXATE,ZOLINZA,HT144,-5.870905196,4
11549,METHOTREXATE_ZOLINZA_HT29,METHOTREXATE,ZOLINZA,HT29,-16.4808815638,4
11550,METHOTREXATE_ZOLINZA_KPL1,METHOTREXATE,ZOLINZA,KPL1,-30.8034395941,0
11551,METHOTREXATE_ZOLINZA_LNCAP,METHOTREXATE,ZOLINZA,LNCAP,-10.0989614714,2
11552,METHOTREXATE_ZOLINZA_LOVO,METHOTREXATE,ZOLINZA,LOVO,-3.45291067,2
11553,METHOTREXATE_ZOLINZA_MDAMB436,METHOTREXATE,ZOLINZA,MDAMB436,-6.679123546,4
11554,METHOTREXATE_ZOLINZA_MSTO,METHOTREXATE,ZOLINZA,MSTO,-4.9113922282,3
11555,METHOTREXATE_ZOLINZA_NCIH1650,METHOTREXATE,ZOLINZA,NCIH1650,-12.6639075559,1
11556,METHOTREXATE_ZOLINZA_NCIH2122,METHOTREXATE,ZOLINZA,NCIH2122,-12.5845787905,0
11557,METHOTREXATE_ZOLINZA_NCIH23,METHOTREXATE,ZOLINZA,NCIH23,-35.1269450816,4
11558,METHOTREXATE_ZOLINZA_NCIH460,METHOTREXATE,ZOLINZA,NCIH460,-36.4326161747,2
11559,METHOTREXATE_ZOLINZA_NCIH520,METHOTREXATE,ZOLINZA,NCIH520,-20.0384791751,0
11560,METHOTREXATE_ZOLINZA_OCUBM,METHOTREXATE,ZOLINZA,OCUBM,-12.5250644528,4
11561,METHOTREXATE_ZOLINZA_OV90,METHOTREXATE,ZOLINZA,OV90,-11.5928619958,0
11562,METHOTREXATE_ZOLINZA_OVCAR3,METHOTREXATE,ZOLINZA,OVCAR3,-29.6888073944,0
11563,METHOTREXATE_ZOLINZA_PA1,METHOTREXATE,ZOLINZA,PA1,-23.66584439,3
11564,METHOTREXATE_ZOLINZA_RKO,METHOTREXATE,ZOLINZA,RKO,-29.9823779795,2
11565,METHOTREXATE_ZOLINZA_RPMI7951,METHOTREXATE,ZOLINZA,RPMI7951,-23.3265911074,1
11566,METHOTREXATE_ZOLINZA_SKMEL30,METHOTREXATE,ZOLINZA,SKMEL30,-18.8616971691,3
11567,METHOTREXATE_ZOLINZA_SKMES1,METHOTREXATE,ZOLINZA,SKMES1,-11.2349258717,3
11568,METHOTREXATE_ZOLINZA_SKOV3,METHOTREXATE,ZOLINZA,SKOV3,11.0460231302,2
11569,METHOTREXATE_ZOLINZA_SW620,METHOTREXATE,ZOLINZA,SW620,-17.7878727789,0
11570,METHOTREXATE_ZOLINZA_SW837,METHOTREXATE,ZOLINZA,SW837,-14.0901380623,2
11571,METHOTREXATE_ZOLINZA_T47D,METHOTREXATE,ZOLINZA,T47D,-27.6850970589,4
11572,METHOTREXATE_ZOLINZA_UACC62,METHOTREXATE,ZOLINZA,UACC62,-10.5581453422,2
11573,METHOTREXATE_ZOLINZA_UWB1289BRCA1,METHOTREXATE,ZOLINZA,UWB1289BRCA1,-24.4036844769,3
11574,METHOTREXATE_ZOLINZA_UWB1289,METHOTREXATE,ZOLINZA,UWB1289,-20.476941663,3
11575,METHOTREXATE_ZOLINZA_VCAP,METHOTREXATE,ZOLINZA,VCAP,-32.0450767542,3
11576,METHOTREXATE_ZOLINZA_ZR751,METHOTREXATE,ZOLINZA,ZR751,-21.4562791159,3
17625,PACLITAXEL_BORTEZOMIB_A2058,PACLITAXEL,BORTEZOMIB,A2058,-19.1243988813,2
17626,PACLITAXEL_BORTEZOMIB_A2780,PACLITAXEL,BORTEZOMIB,A2780,-31.7334878872,0
17627,PACLITAXEL_BORTEZOMIB_A375,PACLITAXEL,BORTEZOMIB,A375,-18.5657401954,0
17628,PACLITAXEL_BORTEZOMIB_A427,PACLITAXEL,BORTEZOMIB,A427,-16.9628116804,2
17629,PACLITAXEL_BORTEZOMIB_CAOV3,PACLITAXEL,BORTEZOMIB,CAOV3,-22.4020606426,4
17630,PACLITAXEL_BORTEZOMIB_COLO320DM,PACLITAXEL,BORTEZOMIB,COLO320DM,-11.1948593384,4
17631,PACLITAXEL_BORTEZOMIB_DLD1,PACLITAXEL,BORTEZOMIB,DLD1,9.2918909807,3
17632,PACLITAXEL_BORTEZOMIB_EFM192B,PACLITAXEL,BORTEZOMIB,EFM192B,-68.6891524372,3
17633,PACLITAXEL_BORTEZOMIB_ES2,PACLITAXEL,BORTEZOMIB,ES2,-30.3508428908,2
17634,PACLITAXEL_BORTEZOMIB_HCT116,PACLITAXEL,BORTEZOMIB,HCT116,-18.2397136868,4
17635,PACLITAXEL_BORTEZOMIB_HT144,PACLITAXEL,BORTEZOMIB,HT144,-9.0272096176,2
17636,PACLITAXEL_BORTEZOMIB_HT29,PACLITAXEL,BORTEZOMIB,HT29,-44.4518517948,4
17637,PACLITAXEL_BORTEZOMIB_KPL1,PACLITAXEL,BORTEZOMIB,KPL1,-10.1371728248,1
17638,PACLITAXEL_BORTEZOMIB_LNCAP,PACLITAXEL,BORTEZOMIB,LNCAP,-30.2383788427,4
17639,PACLITAXEL_BORTEZOMIB_LOVO,PACLITAXEL,BORTEZOMIB,LOVO,3.0771420164,1
17640,PACLITAXEL_BORTEZOMIB_MDAMB436,PACLITAXEL,BORTEZOMIB,MDAMB436,-7.7105436916,1
17641,PACLITAXEL_BORTEZOMIB_MSTO,PACLITAXEL,BORTEZOMIB,MSTO,68.8599626702,2
17642,PACLITAXEL_BORTEZOMIB_NCIH1650,PACLITAXEL,BORTEZOMIB,NCIH1650,-32.1659891744,3
17643,PACLITAXEL_BORTEZOMIB_NCIH2122,PACLITAXEL,BORTEZOMIB,NCIH2122,-307.0262696005,2
17644,PACLITAXEL_BORTEZOMIB_NCIH23,PACLITAXEL,BORTEZOMIB,NCIH23,-20.1014553182,1
17645,PACLITAXEL_BORTEZOMIB_NCIH460,PACLITAXEL,BORTEZOMIB,NCIH460,-20.0172288789,1
17646,PACLITAXEL_BORTEZOMIB_NCIH520,PACLITAXEL,BORTEZOMIB,NCIH520,-41.851448621,4
17647,PACLITAXEL_BORTEZOMIB_OCUBM,PACLITAXEL,BORTEZOMIB,OCUBM,-18.9347729983,4
17648,PACLITAXEL_BORTEZOMIB_OV90,PACLITAXEL,BORTEZOMIB,OV90,-8.8154937099,4
17649,PACLITAXEL_BORTEZOMIB_OVCAR3,PACLITAXEL,BORTEZOMIB,OVCAR3,-27.8559871511,4
17650,PACLITAXEL_BORTEZOMIB_PA1,PACLITAXEL,BORTEZOMIB,PA1,-27.6798516387,1
17651,PACLITAXEL_BORTEZOMIB_RKO,PACLITAXEL,BORTEZOMIB,RKO,-13.9087760483,2
17652,PACLITAXEL_BORTEZOMIB_RPMI7951,PACLITAXEL,BORTEZOMIB,RPMI7951,-10.5052689247,4
17653,PACLITAXEL_BORTEZOMIB_SKMEL30,PACLITAXEL,BORTEZOMIB,SKMEL30,-3.4291180541,3
17654,PACLITAXEL_BORTEZOMIB_SKMES1,PACLITAXEL,BORTEZOMIB,SKMES1,-23.0310679889,1
17655,PACLITAXEL_BORTEZOMIB_SKOV3,PACLITAXEL,BORTEZOMIB,SKOV3,-6.7563489003,3
17656,PACLITAXEL_BORTEZOMIB_SW620,PACLITAXEL,BORTEZOMIB,SW620,0.6969158501,2
17657,PACLITAXEL_BORTEZOMIB_SW837,PACLITAXEL,BORTEZOMIB,SW837,-12.1116918325,2
17658,PACLITAXEL_BORTEZOMIB_T47D,PACLITAXEL,BORTEZOMIB,T47D,-21.0708628857,3
17659,PACLITAXEL_BORTEZOMIB_UACC62,PACLITAXEL,BORTEZOMIB,UACC62,-18.6468268271,2
17660,PACLITAXEL_BORTEZOMIB_UWB1289BRCA1,PACLITAXEL,BORTEZOMIB,UWB1289BRCA1,-13.6526685489,3
17661,PACLITAXEL_BORTEZOMIB_UWB1289,PACLITAXEL,BORTEZOMIB,UWB1289,-46.6799124246,2
17662,PACLITAXEL_BORTEZOMIB_VCAP,PACLITAXEL,BORTEZOMIB,VCAP,-28.4915181101,0
17663,PACLITAXEL_BORTEZOMIB_ZR751,PACLITAXEL,BORTEZOMIB,ZR751,-13.7170045064,1
17664,PACLITAXEL_DASATINIB_A2058,PACLITAXEL,DASATINIB,A2058,28.7258616197,2
17665,PACLITAXEL_DASATINIB_A2780,PACLITAXEL,DASATINIB,A2780,56.0619947091,2
17666,PACLITAXEL_DASATINIB_A375,PACLITAXEL,DASATINIB,A375,39.523763222,3
17667,PACLITAXEL_DASATINIB_A427,PACLITAXEL,DASATINIB,A427,34.8923172952,0
17668,PACLITAXEL_DASATINIB_CAOV3,PACLITAXEL,DASATINIB,CAOV3,15.9767329789,0
17669,PACLITAXEL_DASATINIB_COLO320DM,PACLITAXEL,DASATINIB,COLO320DM,10.1249726377,0
17670,PACLITAXEL_DASATINIB_DLD1,PACLITAXEL,DASATINIB,DLD1,29.3772640331,1
17671,PACLITAXEL_DASATINIB_EFM192B,PACLITAXEL,DASATINIB,EFM192B,15.5101260115,1
17672,PACLITAXEL_DASATINIB_ES2,PACLITAXEL,DASATINIB,ES2,29.6113633685,1
17673,PACLITAXEL_DASATINIB_HCT116,PACLITAXEL,DASATINIB,HCT116,9.3999265631,4
17674,PACLITAXEL_DASATINIB_HT144,PACLITAXEL,DASATINIB,HT144,-1.9056181408,1
17675,PACLITAXEL_DASATINIB_HT29,PACLITAXEL,DASATINIB,HT29,35.0327384474,1
17676,PACLITAXEL_DASATINIB_KPL1,PACLITAXEL,DASATINIB,KPL1,19.7126269363,2
17677,PACLITAXEL_DASATINIB_LNCAP,PACLITAXEL,DASATINIB,LNCAP,5.7377750851,4
17678,PACLITAXEL_DASATINIB_LOVO,PACLITAXEL,DASATINIB,LOVO,51.9686312599,4
17679,PACLITAXEL_DASATINIB_MDAMB436,PACLITAXEL,DASATINIB,MDAMB436,41.5893652745,3
17680,PACLITAXEL_DASATINIB_MSTO,PACLITAXEL,DASATINIB,MSTO,107.1762970775,0
17681,PACLITAXEL_DASATINIB_NCIH1650,PACLITAXEL,DASATINIB,NCIH1650,55.0026563931,1
17682,PACLITAXEL_DASATINIB_NCIH2122,PACLITAXEL,DASATINIB,NCIH2122,-50.4399757052,3
17683,PACLITAXEL_DASATINIB_NCIH23,PACLITAXEL,DASATINIB,NCIH23,6.4905232117,0
17684,PACLITAXEL_DASATINIB_NCIH460,PACLITAXEL,DASATINIB,NCIH460,33.7725761295,0
17685,PACLITAXEL_DASATINIB_NCIH520,PACLITAXEL,DASATINIB,NCIH520,57.0736160448,3
17686,PACLITAXEL_DASATINIB_OCUBM,PACLITAXEL,DASATINIB,OCUBM,-14.8239965907,3
17687,PACLITAXEL_DASATINIB_OV90,PACLITAXEL,DASATINIB,OV90,37.6334195119,1
17688,PACLITAXEL_DASATINIB_OVCAR3,PACLITAXEL,DASATINIB,OVCAR3,40.323152538,0
17689,PACLITAXEL_DASATINIB_PA1,PACLITAXEL,DASATINIB,PA1,5.0442682952,4
17690,PACLITAXEL_DASATINIB_RKO,PACLITAXEL,DASATINIB,RKO,17.8551366516,2
17691,PACLITAXEL_DASATINIB_RPMI7951,PACLITAXEL,DASATINIB,RPMI7951,18.5064598293,1
17692,PACLITAXEL_DASATINIB_SKMEL30,PACLITAXEL,DASATINIB,SKMEL30,-10.4260712518,1
17693,PACLITAXEL_DASATINIB_SKMES1,PACLITAXEL,DASATINIB,SKMES1,34.5476462728,4
17694,PACLITAXEL_DASATINIB_SKOV3,PACLITAXEL,DASATINIB,SKOV3,39.5255766834,1
17695,PACLITAXEL_DASATINIB_SW620,PACLITAXEL,DASATINIB,SW620,42.7928116589,3
17696,PACLITAXEL_DASATINIB_SW837,PACLITAXEL,DASATINIB,SW837,26.4629058556,0
17697,PACLITAXEL_DASATINIB_T47D,PACLITAXEL,DASATINIB,T47D,41.7929206192,3
17698,PACLITAXEL_DASATINIB_UACC62,PACLITAXEL,DASATINIB,UACC62,10.5237598407,2
17699,PACLITAXEL_DASATINIB_UWB1289BRCA1,PACLITAXEL,DASATINIB,UWB1289BRCA1,13.6573547201,1
17700,PACLITAXEL_DASATINIB_UWB1289,PACLITAXEL,DASATINIB,UWB1289,2.8368649851,2
17701,PACLITAXEL_DASATINIB_VCAP,PACLITAXEL,DASATINIB,VCAP,34.2351549612,2
17702,PACLITAXEL_DASATINIB_ZR751,PACLITAXEL,DASATINIB,ZR751,27.2506896124,2
17742,PACLITAXEL_ERLOTINIB_A2058,PACLITAXEL,ERLOTINIB,A2058,-12.6293309857,3
17743,PACLITAXEL_ERLOTINIB_A2780,PACLITAXEL,ERLOTINIB,A2780,-8.9484491384,0
17744,PACLITAXEL_ERLOTINIB_A375,PACLITAXEL,ERLOTINIB,A375,67.0203863187,1
17745,PACLITAXEL_ERLOTINIB_A427,PACLITAXEL,ERLOTINIB,A427,1.2270289925,0
17746,PACLITAXEL_ERLOTINIB_CAOV3,PACLITAXEL,ERLOTINIB,CAOV3,10.1031566255,4
17747,PACLITAXEL_ERLOTINIB_COLO320DM,PACLITAXEL,ERLOTINIB,COLO320DM,15.7753868765,0
17748,PACLITAXEL_ERLOTINIB_DLD1,PACLITAXEL,ERLOTINIB,DLD1,28.3700905525,3
17749,PACLITAXEL_ERLOTINIB_EFM192B,PACLITAXEL,ERLOTINIB,EFM192B,-6.656996355,1
17750,PACLITAXEL_ERLOTINIB_ES2,PACLITAXEL,ERLOTINIB,ES2,35.8933287749,2
17751,PACLITAXEL_ERLOTINIB_HCT116,PACLITAXEL,ERLOTINIB,HCT116,-15.1419486118,0
17752,PACLITAXEL_ERLOTINIB_HT144,PACLITAXEL,ERLOTINIB,HT144,26.0766641236,1
17753,PACLITAXEL_ERLOTINIB_HT29,PACLITAXEL,ERLOTINIB,HT29,18.7032033603,1
17754,PACLITAXEL_ERLOTINIB_KPL1,PACLITAXEL,ERLOTINIB,KPL1,9.9140351788,1
17755,PACLITAXEL_ERLOTINIB_LNCAP,PACLITAXEL,ERLOTINIB,LNCAP,-45.1837056789,0
17756,PACLITAXEL_ERLOTINIB_LOVO,PACLITAXEL,ERLOTINIB,LOVO,29.3823599954,1
17757,PACLITAXEL_ERLOTINIB_MDAMB436,PACLITAXEL,ERLOTINIB,MDAMB436,5.8408036931,1
17758,PACLITAXEL_ERLOTINIB_MSTO,PACLITAXEL,ERLOTINIB,MSTO,18.0095624056,1
17759,PACLITAXEL_ERLOTINIB_NCIH1650,PACLITAXEL,ERLOTINIB,NCIH1650,6.727703731,4
17760,PACLITAXEL_ERLOTINIB_NCIH2122,PACLITAXEL,ERLOTINIB,NCIH2122,-7.3347503871,4
17761,PACLITAXEL_ERLOTINIB_NCIH23,PACLITAXEL,ERLOTINIB,NCIH23,-1.6292924816,1
17762,PACLITAXEL_ERLOTINIB_NCIH460,PACLITAXEL,ERLOTINIB,NCIH460,52.4347566316,3
17763,PACLITAXEL_ERLOTINIB_NCIH520,PACLITAXEL,ERLOTINIB,NCIH520,2.9568336036,4
17764,PACLITAXEL_ERLOTINIB_OCUBM,PACLITAXEL,ERLOTINIB,OCUBM,-14.259907463,1
17765,PACLITAXEL_ERLOTINIB_OV90,PACLITAXEL,ERLOTINIB,OV90,-5.5209389092,0
17766,PACLITAXEL_ERLOTINIB_OVCAR3,PACLITAXEL,ERLOTINIB,OVCAR3,1.86440983,3
17767,PACLITAXEL_ERLOTINIB_PA1,PACLITAXEL,ERLOTINIB,PA1,-10.2349320998,2
17768,PACLITAXEL_ERLOTINIB_RKO,PACLITAXEL,ERLOTINIB,RKO,-13.5630086402,3
17769,PACLITAXEL_ERLOTINIB_RPMI7951,PACLITAXEL,ERLOTINIB,RPMI7951,-6.0855165413,0
17770,PACLITAXEL_ERLOTINIB_SKMEL30,PACLITAXEL,ERLOTINIB,SKMEL30,12.0745715393,0
17771,PACLITAXEL_ERLOTINIB_SKMES1,PACLITAXEL,ERLOTINIB,SKMES1,36.3564747997,3
17772,PACLITAXEL_ERLOTINIB_SKOV3,PACLITAXEL,ERLOTINIB,SKOV3,16.562349297,2
17773,PACLITAXEL_ERLOTINIB_SW620,PACLITAXEL,ERLOTINIB,SW620,-7.241218545,0
17774,PACLITAXEL_ERLOTINIB_SW837,PACLITAXEL,ERLOTINIB,SW837,11.5934862438,3
17775,PACLITAXEL_ERLOTINIB_T47D,PACLITAXEL,ERLOTINIB,T47D,-31.3250943349,3
17776,PACLITAXEL_ERLOTINIB_UACC62,PACLITAXEL,ERLOTINIB,UACC62,19.396870327,0
17777,PACLITAXEL_ERLOTINIB_UWB1289BRCA1,PACLITAXEL,ERLOTINIB,UWB1289BRCA1,18.9679340604,1
17778,PACLITAXEL_ERLOTINIB_UWB1289,PACLITAXEL,ERLOTINIB,UWB1289,0.0585327046,1
17779,PACLITAXEL_ERLOTINIB_VCAP,PACLITAXEL,ERLOTINIB,VCAP,11.3795904634,0
17780,PACLITAXEL_ERLOTINIB_ZR751,PACLITAXEL,ERLOTINIB,ZR751,32.5529534699,0
17859,PACLITAXEL_LAPATINIB_A2058,PACLITAXEL,LAPATINIB,A2058,-5.178457846,4
17860,PACLITAXEL_LAPATINIB_A2780,PACLITAXEL,LAPATINIB,A2780,-11.4533480982,0
17861,PACLITAXEL_LAPATINIB_A375,PACLITAXEL,LAPATINIB,A375,95.3547851151,2
17862,PACLITAXEL_LAPATINIB_A427,PACLITAXEL,LAPATINIB,A427,-7.5614613911,3
17863,PACLITAXEL_LAPATINIB_CAOV3,PACLITAXEL,LAPATINIB,CAOV3,13.9625453063,3
17864,PACLITAXEL_LAPATINIB_COLO320DM,PACLITAXEL,LAPATINIB,COLO320DM,63.1730395966,3
17865,PACLITAXEL_LAPATINIB_DLD1,PACLITAXEL,LAPATINIB,DLD1,64.5552907784,2
17866,PACLITAXEL_LAPATINIB_EFM192B,PACLITAXEL,LAPATINIB,EFM192B,9.3670579107,3
17867,PACLITAXEL_LAPATINIB_ES2,PACLITAXEL,LAPATINIB,ES2,76.1008809704,0
17868,PACLITAXEL_LAPATINIB_HCT116,PACLITAXEL,LAPATINIB,HCT116,5.928606364,2
17869,PACLITAXEL_LAPATINIB_HT144,PACLITAXEL,LAPATINIB,HT144,33.8757308544,2
17870,PACLITAXEL_LAPATINIB_HT29,PACLITAXEL,LAPATINIB,HT29,-0.5795238723,1
17871,PACLITAXEL_LAPATINIB_KPL1,PACLITAXEL,LAPATINIB,KPL1,-2.4733870801,0
17872,PACLITAXEL_LAPATINIB_LNCAP,PACLITAXEL,LAPATINIB,LNCAP,-28.8033466452,1
17873,PACLITAXEL_LAPATINIB_LOVO,PACLITAXEL,LAPATINIB,LOVO,44.7468105522,2
17874,PACLITAXEL_LAPATINIB_MDAMB436,PACLITAXEL,LAPATINIB,MDAMB436,14.2425056285,3
17875,PACLITAXEL_LAPATINIB_MSTO,PACLITAXEL,LAPATINIB,MSTO,38.3936864085,2
17876,PACLITAXEL_LAPATINIB_NCIH1650,PACLITAXEL,LAPATINIB,NCIH1650,10.9450659024,2
17877,PACLITAXEL_LAPATINIB_NCIH2122,PACLITAXEL,LAPATINIB,NCIH2122,-12.5472552852,2
17878,PACLITAXEL_LAPATINIB_NCIH23,PACLITAXEL,LAPATINIB,NCIH23,-0.1943773332,3
17879,PACLITAXEL_LAPATINIB_NCIH460,PACLITAXEL,LAPATINIB,NCIH460,52.1456680349,0
17880,PACLITAXEL_LAPATINIB_NCIH520,PACLITAXEL,LAPATINIB,NCIH520,-5.6161659945,4
17881,PACLITAXEL_LAPATINIB_OCUBM,PACLITAXEL,LAPATINIB,OCUBM,3.440153115,0
17882,PACLITAXEL_LAPATINIB_OV90,PACLITAXEL,LAPATINIB,OV90,0.6240838946,2
17883,PACLITAXEL_LAPATINIB_OVCAR3,PACLITAXEL,LAPATINIB,OVCAR3,9.0878393932,1
17884,PACLITAXEL_LAPATINIB_PA1,PACLITAXEL,LAPATINIB,PA1,-2.6425146309,3
17885,PACLITAXEL_LAPATINIB_RKO,PACLITAXEL,LAPATINIB,RKO,-10.5734885973,0
17886,PACLITAXEL_LAPATINIB_RPMI7951,PACLITAXEL,LAPATINIB,RPMI7951,0.3828403616,4
17887,PACLITAXEL_LAPATINIB_SKMEL30,PACLITAXEL,LAPATINIB,SKMEL30,17.2812242821,3
17888,PACLITAXEL_LAPATINIB_SKMES1,PACLITAXEL,LAPATINIB,SKMES1,59.7667302144,1
17889,PACLITAXEL_LAPATINIB_SKOV3,PACLITAXEL,LAPATINIB,SKOV3,29.8265964213,0
17890,PACLITAXEL_LAPATINIB_SW620,PACLITAXEL,LAPATINIB,SW620,1.409339065,0
17891,PACLITAXEL_LAPATINIB_SW837,PACLITAXEL,LAPATINIB,SW837,26.1079378746,1
17892,PACLITAXEL_LAPATINIB_T47D,PACLITAXEL,LAPATINIB,T47D,-3.9590092152,0
17893,PACLITAXEL_LAPATINIB_UACC62,PACLITAXEL,LAPATINIB,UACC62,26.6289151167,0
17894,PACLITAXEL_LAPATINIB_UWB1289BRCA1,PACLITAXEL,LAPATINIB,UWB1289BRCA1,11.6584295027,3
17895,PACLITAXEL_LAPATINIB_UWB1289,PACLITAXEL,LAPATINIB,UWB1289,-9.3306204047,3
17896,PACLITAXEL_LAPATINIB_VCAP,PACLITAXEL,LAPATINIB,VCAP,22.5967914249,2
17897,PACLITAXEL_LAPATINIB_ZR751,PACLITAXEL,LAPATINIB,ZR751,26.7716847906,2
18132,PACLITAXEL_SORAFENIB_A2058,PACLITAXEL,SORAFENIB,A2058,-11.1855334473,2
18133,PACLITAXEL_SORAFENIB_A2780,PACLITAXEL,SORAFENIB,A2780,-1.2153737254,4
18134,PACLITAXEL_SORAFENIB_A375,PACLITAXEL,SORAFENIB,A375,14.5191538365,0
18135,PACLITAXEL_SORAFENIB_A427,PACLITAXEL,SORAFENIB,A427,6.6924580626,1
18136,PACLITAXEL_SORAFENIB_CAOV3,PACLITAXEL,SORAFENIB,CAOV3,-13.793519929,1
18137,PACLITAXEL_SORAFENIB_COLO320DM,PACLITAXEL,SORAFENIB,COLO320DM,2.3287085241,2
18138,PACLITAXEL_SORAFENIB_DLD1,PACLITAXEL,SORAFENIB,DLD1,14.2187304784,4
18139,PACLITAXEL_SORAFENIB_EFM192B,PACLITAXEL,SORAFENIB,EFM192B,-15.6245206924,2
18140,PACLITAXEL_SORAFENIB_ES2,PACLITAXEL,SORAFENIB,ES2,9.8666780078,1
18141,PACLITAXEL_SORAFENIB_HCT116,PACLITAXEL,SORAFENIB,HCT116,-0.1252417536,4
18142,PACLITAXEL_SORAFENIB_HT144,PACLITAXEL,SORAFENIB,HT144,6.9577307006,0
18143,PACLITAXEL_SORAFENIB_HT29,PACLITAXEL,SORAFENIB,HT29,-6.7027592807,0
18144,PACLITAXEL_SORAFENIB_KPL1,PACLITAXEL,SORAFENIB,KPL1,-1.5230836373,3
18145,PACLITAXEL_SORAFENIB_LNCAP,PACLITAXEL,SORAFENIB,LNCAP,-21.4332415221,3
18146,PACLITAXEL_SORAFENIB_LOVO,PACLITAXEL,SORAFENIB,LOVO,-12.2187327786,4
18147,PACLITAXEL_SORAFENIB_MDAMB436,PACLITAXEL,SORAFENIB,MDAMB436,-9.1520622608,2
18148,PACLITAXEL_SORAFENIB_MSTO,PACLITAXEL,SORAFENIB,MSTO,-12.9965793434,4
18149,PACLITAXEL_SORAFENIB_NCIH1650,PACLITAXEL,SORAFENIB,NCIH1650,-8.0080571832,3
18150,PACLITAXEL_SORAFENIB_NCIH2122,PACLITAXEL,SORAFENIB,NCIH2122,-14.283067005,4
18151,PACLITAXEL_SORAFENIB_NCIH23,PACLITAXEL,SORAFENIB,NCIH23,-3.5141508955,2
18152,PACLITAXEL_SORAFENIB_NCIH460,PACLITAXEL,SORAFENIB,NCIH460,11.5114569364,3
18153,PACLITAXEL_SORAFENIB_NCIH520,PACLITAXEL,SORAFENIB,NCIH520,1.5670485898,3
18154,PACLITAXEL_SORAFENIB_OCUBM,PACLITAXEL,SORAFENIB,OCUBM,-6.474135759,4
18155,PACLITAXEL_SORAFENIB_OV90,PACLITAXEL,SORAFENIB,OV90,8.6181724805,2
18156,PACLITAXEL_SORAFENIB_OVCAR3,PACLITAXEL,SORAFENIB,OVCAR3,-32.444007978,0
